TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
124048,654677,2019-11-27,-1043.42,Credit,Individual dark risk serve travel think.
567580,620632,2022-10-15,-3818.78,Credit,General ever else this choice.
617788,295638,2022-07-07,-3035.29,Credit,Trouble thus he discuss agree myself member.
942924,720970,2020-01-07,910.3,Credit,Main spring available voice least.
223667,627588,2024-04-26,-1007.15,Debit,Democrat dinner measure national.
980384,169218,2023-05-27,-4254.75,Credit,Worry speech structure either Mr center light.
214255,124507,2020-12-17,2414.35,Credit,Summer area guess floor.
969823,151985,2023-12-06,3314.3,Debit,Present east go sure foreign read meet sport.
156633,978155,2023-07-01,3329.45,Credit,Nothing majority surface.
492758,190258,2021-12-08,-4843.66,Debit,Against win building condition.
996906,202328,2023-08-20,-931.88,Debit,List institution through skin.
112203,719368,2019-08-20,2137.56,Credit,Say watch beat than building job.
537919,909227,2020-08-21,860.53,Credit,Director fight the between television eight.
368558,783656,2022-02-26,4262.74,Credit,My can open same.
927986,454116,2022-05-24,-3813.38,Debit,Democrat important lead soon determine.
827217,909979,2021-09-01,-583.83,Debit,Me great resource sort.
930404,231873,2022-10-08,2295.5,Debit,Clear race help serious age politics family.
492109,705475,2023-02-03,3749.85,Debit,Fight product environmental offer message.
635105,979909,2024-07-10,3319.22,Credit,Ten admit machine technology.
312538,645616,2020-01-18,-4070.64,Debit,Hand now both industry raise.
533784,155085,2021-10-02,-1236.16,Debit,And green keep tree challenge simple.
508216,857270,2022-03-24,1195.24,Credit,Everyone phone bag management.
946034,864423,2020-09-07,2459.44,Credit,Wind available listen just team mind.
905314,381705,2024-02-03,2303.61,Debit,Adult line account on choice hot someone.
497366,836726,2022-10-18,-2755.6,Debit,Rather government people laugh three.
238769,529631,2023-07-07,-3246.29,Credit,Beat country likely security get office half.
722293,413004,2021-06-07,2230.43,Debit,Federal can be study price start sound.
264151,529785,2020-03-18,3362.39,Debit,Rule thousand make sea respond.
904360,556824,2020-04-06,1658.6,Debit,This example any pull information adult.
418701,173982,2023-07-01,71.95,Debit,Industry couple network third.
939422,499108,2021-03-11,4080.69,Debit,Time role age second.
840247,617208,2020-01-14,1013.08,Debit,Sense level cause travel recognize.
118755,797569,2023-08-08,857.0,Credit,Player thus western include pay.
782331,953674,2024-01-12,2314.13,Credit,Stay individual degree security ten.
651477,288393,2021-07-07,-16.43,Credit,Out pressure large foot in music clearly.
437789,964834,2022-11-18,2445.16,Debit,Wear nature whole letter cultural then under.
303940,606597,2022-04-13,3372.64,Credit,Action head candidate price.
232928,443926,2023-11-21,-3033.98,Debit,Common report responsibility may make.
942646,311942,2023-08-22,4230.42,Debit,Stock store bar analysis use health national.
834359,956885,2024-02-28,-2743.43,Debit,Some picture must customer let all.
246557,317176,2023-12-27,-4161.9,Credit,See term create speech.
764043,329212,2022-11-01,-3818.41,Debit,Training voice guy traditional information.
195641,291199,2023-05-09,-2820.81,Credit,Painting poor talk these action.
257215,451360,2019-08-27,1660.62,Debit,Television local east check Congress nice else.
666879,525988,2021-02-27,3868.36,Credit,View buy member when allow across.
411861,284192,2021-01-10,870.66,Debit,Attorney worker rock blue form former card.
993475,427465,2023-11-15,-2888.09,Debit,Student window language avoid size.
284285,770355,2023-10-10,-255.3,Debit,Hold religious finally company serious leg few.
645425,705192,2023-12-15,-348.61,Debit,Rate small move season.
245960,375208,2019-10-16,-4913.05,Debit,Kid event again under bit learn.
849644,554333,2023-11-25,470.29,Debit,Head study before nothing often about question I.
438838,256479,2024-07-11,2194.28,Credit,Political activity table.
240551,702362,2021-08-11,895.19,Debit,Positive toward bar enjoy voice.
995552,320815,2022-06-21,2938.24,Debit,However process third.
990609,464928,2024-05-10,-991.14,Debit,Director building down discussion.
956738,487348,2020-07-27,4140.6,Credit,Deep floor that institution.
982873,143576,2020-09-21,-2773.97,Credit,Guy teacher watch not few page investment.
252789,238490,2020-07-28,-2886.45,Debit,Company peace some store someone next.
381303,471370,2021-03-13,1403.5,Debit,Here southern it continue voice team.
583456,348478,2024-05-05,-401.13,Credit,Night final six story. Money want will say.
714759,160950,2020-10-08,-2354.78,Credit,Point tonight forward common administration.
497290,209156,2019-09-22,415.8,Debit,Current former story.
353791,583133,2021-04-20,1288.41,Debit,Response wall guy. Specific soon door trip.
460370,969706,2024-05-19,-1070.2,Debit,Size Democrat reality all space.
250308,605353,2022-03-15,564.16,Credit,Require society his single fall party media.
101474,137808,2022-02-05,4914.77,Debit,Seek spend unit management someone three.
795170,284727,2022-04-25,3566.82,Debit,Just still task be upon. Agreement dark ten war.
208847,794176,2024-07-20,-950.92,Credit,Member herself suggest.
769813,987194,2021-06-11,695.19,Credit,Never thus maintain suggest.
357161,263886,2023-09-24,520.95,Credit,Party particularly parent ready.
921509,542625,2021-05-04,-4040.65,Credit,Later activity easy table.
328551,240511,2021-03-03,3963.09,Debit,People age evening goal administration part.
355316,533883,2019-10-01,3018.98,Debit,Protect model hear some.
946499,395427,2021-11-18,3823.02,Credit,Medical month activity listen dark.
203233,425865,2023-11-02,-1831.49,Debit,Necessary memory ball.
961402,222804,2021-04-30,-3907.61,Debit,Weight change along blue get.
532141,199469,2021-03-21,337.85,Credit,Concern air process amount.
567713,209596,2019-09-12,3795.11,Debit,Rest represent participant join our.
745768,244140,2020-10-14,2927.74,Debit,Campaign operation partner matter politics pick.
515537,697694,2023-12-08,3821.86,Debit,Run ask would foot player.
545319,320252,2023-11-22,3020.97,Debit,Someone town black decide crime plant job.
179920,390080,2024-06-24,-2629.5,Debit,Require medical toward example describe avoid.
212058,410857,2024-04-25,4774.69,Credit,Store maintain community general network decide.
558170,336746,2022-09-02,3212.84,Debit,Entire street only citizen.
688421,649780,2024-02-01,2197.56,Debit,Actually road almost yet that memory could.
147464,312342,2019-09-11,-980.49,Debit,Alone same young agent poor table outside.
563171,362845,2019-08-22,-1023.9,Credit,Bag group bed including live form relate.
891305,524651,2024-07-18,-4048.5,Credit,History future ten reduce.
600591,213673,2024-07-29,4000.74,Debit,Career cell alone.
270422,511145,2021-10-23,3682.6,Debit,Century table quickly cell.
534016,155631,2021-07-09,-3702.57,Debit,Rich south region total also former.
332926,698408,2024-04-17,-2146.3,Credit,Word human form him mention.
684289,173258,2023-06-12,-3992.19,Credit,Car personal evidence same.
241797,490844,2021-05-15,1867.49,Debit,Indeed hospital head candidate edge third main.
294853,647985,2021-08-16,-898.65,Debit,Letter indicate herself trouble body across.
532003,256716,2022-11-27,1358.65,Debit,Town wife travel live two wide much seven.
355085,755677,2022-04-15,-1626.17,Credit,Place arm source situation.
317367,469808,2021-04-29,-2109.41,Debit,Member room high particular board she miss.
574912,306406,2021-08-14,332.21,Debit,Store industry brother bring cup behind song.
542624,343841,2021-03-28,-4576.76,Debit,Performance certain view.
601831,428193,2023-06-26,-1314.4,Credit,Oil politics identify create eat visit former.
590255,478858,2022-03-30,-4060.49,Debit,Story drop at well place.
308007,944081,2023-04-13,4891.77,Credit,So economy paper provide education.
836401,516249,2022-12-25,4600.57,Credit,Pressure soon whatever second.
746584,103431,2020-08-07,-1403.52,Debit,Born former someone law life far.
926338,381286,2020-03-20,-2977.09,Debit,Management news style under.
927728,230218,2024-05-28,2189.98,Credit,Example theory difference thousand condition.
609129,909910,2020-04-27,-1570.66,Credit,Discussion want very activity great seek.
445333,632900,2020-01-24,4508.18,Credit,Development us strategy make power.
938907,601201,2022-01-23,-2048.44,Debit,Board gun response food will.
995561,327078,2021-08-12,4362.11,Credit,Laugh however series name attention.
336188,907095,2024-05-15,-2353.03,Debit,Morning medical his condition will.
116685,430493,2024-08-11,-1764.95,Credit,Type reveal girl politics.
556600,202885,2020-02-03,-2660.45,Credit,Carry or eat art.
977237,499021,2024-07-11,2894.29,Credit,Task any standard herself authority.
610224,691212,2023-01-15,-2547.84,Debit,Hear consumer difficult lose.
743371,409973,2020-01-05,3199.79,Debit,Begin condition cover environmental car race.
944376,364813,2020-04-04,-2411.49,Credit,Any share three new position feel the.
224099,944127,2022-01-20,-4261.39,Debit,Responsibility four call three tough north.
425496,992980,2023-09-22,4103.85,Credit,To just television word against this hour start.
721622,288647,2021-04-02,3710.42,Debit,Form suddenly box address give tell former.
233567,781480,2024-07-03,2313.2,Credit,Tax bed sea body.
801913,280297,2021-08-05,-808.94,Credit,Race building go. Senior speech plan must.
234303,314452,2020-11-06,3971.08,Credit,Recognize cold campaign mean.
909069,185382,2020-09-26,-1790.01,Debit,Kitchen entire begin.
542922,128018,2020-11-24,-4780.12,Credit,Hard wrong specific drive price draw.
547752,520533,2019-09-05,-4832.77,Credit,Should economic by thing ball lose.
239958,316694,2022-05-17,-4413.16,Credit,Crime color learn remain option Democrat.
870943,681273,2023-03-15,2617.14,Debit,Health go customer offer.
945703,235866,2024-06-08,-71.34,Credit,Adult wear do Republican type media.
500315,165287,2023-08-07,-733.36,Credit,Scientist degree fact cut worker yeah.
275084,964233,2020-09-14,3195.31,Credit,Method class concern difficult down deep cut.
886548,866034,2021-08-17,1025.51,Credit,Know and laugh sit down.
819653,280030,2020-08-05,-1336.16,Debit,My give million these food.
246273,555804,2020-09-04,540.28,Debit,Collection front take practice learn experience.
131081,376186,2023-07-08,3326.87,Debit,Smile suddenly evening station about reality.
640876,932525,2019-09-26,2502.69,Credit,Including war reveal vote activity stand issue.
599620,219134,2020-11-08,-4384.48,Credit,Image recognize home.
597687,365635,2019-09-03,328.95,Credit,Author beyond few difference recent bring summer.
458851,159406,2023-05-03,-3378.99,Debit,Walk research cost. Capital every now.
616795,862035,2020-12-12,-3870.18,Credit,Hope field card father lose analysis.
362803,203739,2020-07-29,2722.29,Credit,Guess next remember. Budget authority sea face.
195074,139830,2023-08-14,-1046.16,Credit,Possible buy middle knowledge work history.
708191,170901,2020-07-18,2134.5,Credit,White lose protect. Different today dog else.
915929,224637,2023-01-01,3816.37,Debit,Enjoy out because fund.
883684,949968,2021-12-06,-2394.99,Debit,East central someone over.
844845,282464,2021-05-11,-3541.3,Debit,Since sure figure minute space.
935793,206571,2023-01-03,2072.53,Credit,Partner soldier find green section friend.
920215,335152,2024-07-07,-1509.52,Credit,Despite cut movement news evening rest movie.
635850,624592,2024-05-22,4208.95,Debit,Civil hope PM mind.
475527,474302,2024-02-13,-4056.04,Debit,Final more best skin third man if west.
104876,811834,2024-03-11,-3165.84,Debit,Field nothing consider our issue decide.
631563,199795,2022-12-01,-4468.05,Credit,Me cut affect. Someone development minute bag.
901047,384966,2022-02-06,-2486.65,Debit,Put candidate sign safe she.
940516,517836,2022-02-24,-4742.58,Credit,Fear crime design result.
376206,563021,2021-05-11,290.15,Debit,Development tend thousand finally.
836731,388734,2019-10-05,-546.57,Debit,Person black car room agreement former or.
691166,721974,2023-11-30,1723.7,Debit,Card charge yourself husband.
555399,580119,2020-09-22,-1945.57,Debit,Threat but black dream.
326554,586929,2023-02-13,4065.95,Debit,Population line her doctor exactly.
328477,201782,2020-05-20,2067.13,Credit,Technology option guess.
193280,735951,2023-02-17,862.28,Debit,Group think red.
814334,636969,2024-01-11,4775.26,Credit,Magazine try even ready south camera range table.
183238,646682,2021-02-06,4595.78,Credit,Believe girl meet his month share source.
565831,338767,2021-12-19,-736.01,Debit,Who simply property interview.
208179,593638,2023-11-09,3370.0,Credit,Cup fill until career hit program item.
558758,650355,2023-06-18,2819.04,Debit,Notice outside fish pattern sister discover.
847097,930829,2022-12-07,3475.99,Credit,Rest project employee statement.
567242,950253,2020-08-11,-3445.05,Credit,Want leave care. Responsibility ready maybe fund.
256214,604714,2024-03-09,-2707.79,Credit,Focus become end section eight wrong.
381478,818179,2021-01-10,1198.29,Debit,Her series six arrive reality.
470795,293845,2019-09-29,-326.4,Debit,Radio up certain quickly onto.
952244,227052,2024-04-27,1726.99,Debit,Different just collection career with pick.
994394,248955,2023-07-05,-4475.53,Debit,Individual according site draw include mouth.
304915,188299,2020-06-28,-4426.48,Credit,Fly term as value area fear candidate behind.
995915,269513,2022-07-19,-1912.76,Credit,Upon relate field prevent source.
698623,664113,2022-01-22,1783.04,Credit,Way recently tend particular.
737066,598565,2023-07-17,-2669.32,Credit,Strong one court respond process lose require.
877641,572730,2020-09-07,-3787.3,Debit,Rise understand detail hair for.
944916,893425,2020-02-06,-4777.21,Debit,Card wish certainly budget marriage.
432218,264785,2020-06-09,283.3,Debit,Stuff decide down seven paper free between mouth.
997987,522778,2024-02-25,-3094.9,Debit,Financial history Mrs will.
737147,458481,2020-11-09,-4593.82,Credit,Practice prevent response though style.
988205,104530,2022-06-02,-3049.36,Credit,Black toward can give camera.
321026,524743,2022-07-05,-774.47,Credit,How medical television fly fact everyone into.
733788,356060,2024-06-22,4258.98,Credit,Likely energy health movie.
988606,666026,2021-04-30,-2678.91,Debit,Would yet article.
451997,182836,2021-09-26,4058.68,Credit,Reduce develop have guy view artist hit.
478204,649124,2023-01-07,1019.81,Debit,Bar with song national buy if.
526863,510398,2020-08-15,-4928.81,Debit,Apply really dog think.
591789,332539,2020-04-29,4808.12,Debit,Miss leader investment book.
737619,550867,2022-12-20,3356.35,Credit,Real bag a tell participant low painting.
495322,663214,2024-08-09,2569.0,Credit,Property fast air area name town.
401022,388667,2020-03-02,-3479.63,Credit,On election wait forget successful.
164891,435453,2022-10-24,469.58,Debit,Item peace summer dog black.
311784,787878,2021-01-23,-3104.79,Credit,Teacher PM experience open.
141170,254307,2023-11-17,-1270.4,Debit,Reflect two example spring recent program term.
839515,437648,2022-04-27,255.35,Credit,After hear amount itself for both.
407739,775788,2020-01-25,2122.36,Debit,Off treat continue carry wide property.
800078,834523,2021-02-06,-4971.68,Credit,Specific cover to economic kind yes great.
960167,262851,2021-01-09,-1581.03,Debit,Parent hot gas.
453020,582134,2020-09-03,-4700.3,Credit,Know past military might but home.
523499,679200,2020-01-10,-3702.49,Credit,Air blood half.
911219,375579,2020-12-12,2885.69,Debit,Father method old when option.
798620,138390,2020-05-10,4094.26,Debit,Everyone kind size everybody.
160459,964791,2023-12-12,-1911.02,Debit,True crime perhaps wish show culture bill.
395782,224795,2023-11-20,-4743.12,Debit,Stand full drop worry receive cost.
742216,720940,2020-10-26,-1284.52,Debit,General or more own act future.
958091,897429,2020-01-08,-236.4,Debit,Half radio close bring all music newspaper those.
526608,247257,2023-02-09,1775.39,Debit,Agreement often simple final.
150423,603908,2020-09-18,-2882.74,Credit,Anything data life response church expect.
144563,296247,2020-06-05,-1548.01,Credit,Clear think central life result financial.
769865,728639,2019-11-01,-492.17,Debit,Already realize allow week fish before.
419212,539660,2020-11-20,-963.04,Debit,Guess best idea wall true paper no.
203024,166140,2022-08-19,264.1,Credit,Song ok our push charge. In man apply know.
604541,385506,2020-01-29,-32.01,Debit,Show major ever strong decide true read.
498850,371553,2021-04-21,-4132.72,Debit,Development stage in PM.
358274,217156,2023-11-29,-630.25,Debit,Fast form future require.
328162,575252,2020-12-30,2465.87,Debit,Budget worry serious safe.
648365,729471,2020-07-08,1343.1,Credit,Air item style special. Them course day test.
536177,864171,2022-01-31,820.31,Credit,Himself half no kid.
133722,790671,2023-11-21,4519.98,Debit,Protect accept full.
230975,151376,2020-04-17,3081.27,Credit,So success huge reduce sure state.
696261,429975,2021-01-25,-3025.74,Credit,Recently reason easy.
676927,671892,2022-04-13,2984.87,Credit,Author bad treat subject.
997201,581888,2021-06-15,2409.31,Credit,Particularly type soon door finish win.
442561,430097,2022-12-21,-3312.93,Credit,Way run allow behavior line.
208327,148672,2021-05-05,-4949.66,Debit,Range fight assume during laugh.
687374,654957,2023-10-23,-2033.0,Credit,Thought strong nature let.
552845,876184,2021-01-31,543.25,Credit,Friend goal campaign tell coach activity my song.
668610,681570,2022-05-05,2196.34,Credit,Task a smile describe pattern ground.
192054,747641,2019-11-04,-3547.7,Credit,Goal artist measure.
151399,648765,2024-03-17,-3802.53,Debit,Western side indicate great land.
713967,113156,2019-10-23,4907.03,Credit,Know maybe speak meeting might west.
488519,150504,2022-06-09,-4337.91,Debit,Bed investment challenge everyone want direction.
425683,597397,2019-09-25,486.61,Debit,Central hope begin parent their open.
165513,697426,2019-11-22,882.5,Credit,Film whatever herself agency religious.
281405,849736,2022-01-30,3856.19,Debit,Hundred operation hundred this send hand record.
897493,680393,2023-12-12,-4810.55,Debit,Difficult six war wind.
597522,740283,2022-07-01,-4731.68,Credit,By and everything manage reveal can sound.
203842,328615,2022-10-01,3038.27,Credit,Foot attention country station heavy hope.
442603,756278,2022-11-02,3307.85,Credit,Candidate magazine religious.
686100,109313,2020-12-20,1558.21,Debit,Action state budget church sport probably.
165085,787633,2019-10-12,2771.31,Credit,Garden result Mr two. Assume with lay.
215218,866525,2020-03-07,-495.71,Debit,Position control consider customer imagine.
481146,730007,2023-03-19,-2108.29,Debit,Speech land power page.
639116,274909,2024-07-26,763.38,Credit,Out senior resource it perhaps bar.
133811,359315,2019-11-23,-1223.56,Credit,Present value go protect. Speech four member.
892722,120741,2023-06-23,1679.74,Credit,Show want trade reflect natural drive bit parent.
482180,765478,2020-07-30,4534.21,Debit,President adult relate serious news half.
894747,560431,2022-12-06,2019.32,Debit,Require seem lead range.
965634,881252,2019-12-02,2827.03,Debit,Establish door guess special next.
651530,500644,2023-09-05,4012.07,Credit,Marriage grow organization throughout interest.
921468,267203,2021-11-30,1034.58,Credit,Fear last similar.
900675,431203,2023-04-17,4924.36,Credit,Performance so shake. Thought affect by other.
153024,390261,2021-01-10,333.72,Credit,Sound other top care stop we seven.
514316,541287,2023-11-17,-279.59,Credit,Close heart matter blue factor.
619430,934258,2024-01-22,-889.24,Debit,Herself agree person on second from middle.
226905,726818,2020-06-21,882.72,Credit,Including discussion suggest.
342556,819122,2020-09-22,1250.71,Debit,Before play put move.
354478,379684,2022-11-30,4291.08,Debit,Shake imagine establish really.
923067,506417,2020-10-30,4319.44,Debit,Part each reach.
114596,559882,2024-07-06,4893.67,Credit,Coach bar evidence before American according.
957650,923593,2021-11-06,1414.5,Credit,Difficult politics require foot.
839234,272138,2020-02-02,3249.1,Credit,Federal effect far.
213203,201458,2020-10-09,-4131.5,Debit,Almost girl people animal.
555783,738141,2021-07-17,1652.3,Credit,Purpose available natural day.
636099,522530,2023-05-27,4614.1,Debit,Head almost gas body field stand.
330015,324366,2021-04-22,-619.8,Credit,Past piece perhaps. Staff send thank performance.
622138,967881,2020-12-04,-2426.88,Credit,Your act Mr someone do.
499115,456646,2021-01-29,-3166.05,Debit,Value at class term.
151143,148972,2022-12-08,-2553.66,Debit,Minute run you business.
870894,911958,2021-04-04,-4954.45,Credit,Enter focus likely free.
781340,420702,2022-05-24,-377.51,Credit,Person pick customer possible and reality.
231924,373864,2019-10-24,-2587.97,Credit,Claim both thought Mrs.
205035,404364,2021-06-16,2376.13,Credit,Value choose success research draw eye thought.
672948,886584,2024-05-25,-4617.31,Credit,Window trial third.
582367,148488,2022-09-12,3981.79,Credit,Both look tend break.
173245,487274,2019-08-23,4981.28,Credit,Common network adult often action future debate.
924257,794215,2023-11-27,-3767.75,Debit,Magazine big fight staff discussion.
557893,486157,2020-09-21,27.86,Credit,Leave which can however accept.
412322,395074,2020-06-14,9.6,Credit,Hand thank side at.
216697,841827,2024-06-08,-1223.45,Debit,Color ball thought rule sport likely wind.
727233,710584,2019-08-23,-4493.6,Debit,Involve affect weight career international safe.
131674,437209,2019-10-27,-4675.84,Credit,Itself occur reveal idea.
763386,725190,2021-12-06,2572.62,Credit,Nice smile speech four son.
993216,808072,2020-02-28,-2396.6,Credit,Finish others range factor lot.
354500,934223,2024-04-22,-4171.66,Credit,Town last behind outside debate suggest his.
402534,486547,2024-05-25,1429.79,Credit,Today ahead itself series they summer create.
628922,418383,2021-12-18,-3614.42,Credit,Upon what weight hair executive position up.
735905,730464,2021-05-26,2216.28,Credit,With hope thought program provide series within.
763112,712312,2019-10-07,-4800.71,Debit,Pay guess buy discuss cover south agency.
861317,316322,2024-07-15,-3884.82,Credit,Treatment born yeah deal health Mrs however.
382272,553579,2022-04-18,2650.23,Debit,Network up treatment week if read hold.
258862,967595,2022-12-06,1729.69,Debit,My majority letter could low. Meeting area late.
453976,826031,2022-11-02,3532.05,Debit,During keep military participant sense laugh.
615930,422259,2023-04-08,-3705.05,Credit,American car style decision sound knowledge wish.
506763,288112,2023-10-21,-4105.05,Credit,Detail half effort.
860820,833436,2020-01-26,1883.8,Credit,Heavy its between. Like member gun decade.
769598,169550,2021-06-21,-784.65,Credit,Light production his image child travel.
898886,155470,2022-07-27,-3756.55,Credit,Determine nice record law.
147947,991878,2022-08-23,3473.63,Debit,Form certainly person market run turn its civil.
869954,953685,2020-07-11,2209.04,Credit,I often there account recently too voice.
184443,602295,2024-08-04,537.33,Credit,Fight yes stock ahead.
801454,962095,2020-09-07,1018.87,Credit,Fall available time list that move land.
948239,677650,2023-09-24,-1995.93,Debit,Inside weight after house.
480228,525579,2020-12-27,440.55,Debit,Kid cultural black should development.
904831,182280,2019-12-21,-2928.15,Debit,Certain commercial reflect power.
720225,158684,2023-12-24,4846.59,Debit,Establish others unit describe civil art despite.
861282,256776,2023-12-08,4969.74,Credit,Evening list order.
440145,378234,2022-08-30,-1236.01,Debit,Time too always area.
795146,805849,2020-07-30,-407.38,Debit,Able project toward southern crime.
385552,704568,2023-07-14,3748.02,Credit,Story individual property moment suffer.
522692,419658,2024-01-10,-3401.79,Credit,Mother by lead financial adult national reality.
938417,975454,2024-02-21,52.76,Debit,Local economy bag heavy.
463190,887041,2020-05-18,439.29,Credit,Year support morning weight.
497566,830870,2019-08-24,-4636.18,Credit,Likely politics despite contain.
879505,916983,2020-02-09,3741.72,Credit,Piece fly student blue serious individual beyond.
454635,954319,2021-02-01,1343.65,Credit,Today rate unit bill past not person.
776142,871291,2020-05-02,-987.48,Credit,Rest human nothing many current.
560514,511829,2020-06-16,3938.7,Debit,Such particularly garden.
990226,225142,2020-01-20,-4763.3,Credit,Page traditional per so voice parent throw.
372892,692002,2024-07-17,-1140.03,Debit,Bad should special although.
436083,261464,2022-08-15,-1404.57,Credit,Card common role.
844578,538573,2021-02-01,-496.66,Debit,Address who summer we.
818667,833678,2022-06-14,-3406.3,Credit,Design reason bring.
858132,170005,2024-05-21,2280.72,Credit,Gun religious goal front what.
373122,501100,2020-02-25,-3099.52,Credit,Late pressure hour edge week have glass ten.
618344,558231,2023-11-07,-4144.13,Credit,Either career avoid movement front base despite.
477248,729831,2021-05-01,-393.38,Debit,Would cultural property dark large.
686728,572292,2021-11-17,244.33,Credit,Rock choose spend buy. Adult lot money force.
164378,466937,2024-03-30,4896.14,Debit,Individual upon enjoy just.
359607,300855,2023-04-12,-3980.24,Credit,Yeah week structure.
774585,861824,2023-11-05,-2510.64,Credit,Truth kitchen imagine little they risk.
460378,489196,2022-12-21,-4254.79,Credit,West red building kind treatment camera much.
889736,534263,2019-10-02,2850.74,Credit,Party alone all young tonight mission.
747774,973275,2023-03-03,3734.2,Debit,Tough second work piece tax visit.
806566,198284,2021-11-18,1207.35,Credit,Garden grow school discover network feel.
155098,328878,2024-02-23,-666.19,Credit,Message war red leave back protect economy.
432865,886996,2023-03-23,-345.92,Credit,Firm art today leave activity wide heavy.
558491,356622,2023-04-03,-573.03,Debit,Financial just easy move risk.
253960,733514,2024-05-30,3510.2,Debit,Plant beyond soon manager. By can bag near.
676763,400585,2022-12-18,4590.63,Debit,Whether claim protect another catch chair.
360419,763799,2020-03-02,-2297.1,Credit,Bring rise tough computer.
386479,548939,2021-12-11,158.09,Credit,Well kind picture team yet than floor.
511611,179598,2021-03-03,634.75,Credit,History action must drive close quite time price.
518909,513605,2023-05-21,3801.68,Debit,Hot bank several listen ever early myself.
231651,246429,2020-07-06,-1377.85,Credit,Although you cup they.
606628,731985,2022-01-10,-1332.54,Debit,Many continue practice everybody huge offer.
553577,388282,2023-10-12,-1804.42,Credit,Happen religious coach situation day kind same.
588975,860370,2021-04-16,-4463.46,Credit,Few treatment international doctor father catch.
260598,153256,2020-05-18,-3071.54,Debit,Capital while own live.
603051,756264,2020-09-18,-4431.86,Credit,We know door.
620478,667543,2023-02-14,-1053.91,Debit,Still down the contain risk stand image live.
402003,369455,2024-08-02,-4715.39,Debit,Impact act billion.
850232,481548,2020-08-20,319.6,Debit,Include hundred PM whether forward in cost go.
494497,270406,2023-01-03,-3694.84,Debit,American from job inside four large.
153378,735277,2021-04-08,-3601.2,Credit,Add specific increase understand head author.
468322,705619,2023-02-16,2453.61,Credit,Current PM relationship thought later end.
897238,222153,2021-06-03,4220.96,Credit,Whether walk why wall special.
889334,202401,2021-10-16,676.66,Credit,Find source response run.
688566,773647,2021-08-17,1470.94,Credit,Growth word concern deep my.
452594,212827,2021-10-04,-4243.17,Debit,Despite become reason south should threat mean.
143020,207160,2023-07-24,3794.39,Credit,Operation often enough. Suddenly early nor get.
387413,899273,2022-11-09,-565.39,Debit,Draw trouble hit take.
557977,368134,2024-06-17,-3595.86,Credit,Leave by term operation similar traditional.
198213,304163,2020-01-02,-2842.36,Credit,Attention fear physical voice training task.
647782,817680,2020-05-08,989.88,Debit,Short else check for outside myself.
283084,570983,2024-05-26,331.49,Debit,Decide painting yourself true Congress charge.
924867,671062,2021-06-18,4059.37,Credit,Fly establish piece show teach partner usually.
946428,768924,2024-05-14,2792.64,Credit,Pretty citizen above. Whom or with leave.
680673,706398,2022-08-27,3904.11,Debit,Lead window will bank think.
247011,246940,2022-05-04,-2260.42,Debit,Expert article nature fish really born common.
989344,997087,2020-11-04,3404.19,Debit,Else clear reach federal happen.
698217,990424,2022-05-23,2238.63,Credit,Beat drug writer though.
484613,533248,2021-01-28,-4202.84,Credit,Today ahead hand road design.
212127,677858,2021-07-26,-2230.94,Credit,Also exist concern message.
963107,149765,2023-06-12,-3084.38,Credit,Eat management through thing decision senior.
973141,665259,2022-11-12,936.12,Credit,American defense five exist tell church.
595141,501784,2023-12-10,-4225.48,Credit,Central others address reveal activity knowledge.
542015,171422,2019-09-22,-143.31,Credit,Pull occur within glass fire start.
978232,839893,2020-05-13,3444.86,Credit,Main study describe lot wear memory.
971127,167848,2020-08-12,-3628.06,Debit,Information speech must imagine according.
498654,710546,2021-01-12,-4745.77,Credit,Doctor a sense its where begin.
885105,686892,2019-11-25,-4732.84,Debit,Live memory life build.
414495,979881,2021-11-21,1893.26,Credit,Focus hour reduce floor.
137747,111515,2019-11-01,-4142.44,Credit,Guess turn company just nature leave.
904362,960738,2021-02-27,1986.76,Debit,Else ten book teach kind receive.
981121,809448,2023-08-09,-3983.87,Credit,Fish speech but trial.
157737,746823,2021-03-29,-4181.06,Credit,Big risk must per help total gun.
469610,820753,2022-11-25,2267.76,Credit,Book response only partner.
862331,332047,2020-03-19,-925.97,Credit,Hear rate economy themselves.
443994,470764,2020-03-14,-1361.8,Credit,Hour eye spring professor no politics.
290009,319925,2020-05-21,-4881.55,Debit,Claim any sense letter bank.
233215,583414,2022-09-01,-3081.9,Debit,Mrs owner analysis radio mention hotel peace.
570940,221344,2023-04-19,-3660.07,Credit,Seem wear pull lead rate fight.
267878,122590,2021-07-19,3053.21,Credit,Popular goal behind identify crime evidence.
293612,698648,2021-11-13,2044.75,Debit,Real one body though daughter.
558015,120801,2020-05-28,4201.24,Credit,Vote free including director buy.
623810,678791,2020-05-11,-4988.47,Debit,Tend clear collection manage.
989809,455459,2022-05-12,2509.33,Debit,Onto else concern language something.
291504,972110,2021-10-31,1587.9,Credit,Lose right method weight.
733129,483087,2024-01-31,-607.02,Credit,Always make avoid discover second artist stand.
255359,869550,2022-12-14,-4371.5,Credit,Imagine science picture. Receive sign job.
774435,657429,2024-05-07,692.08,Credit,Various hear reflect long identify key important.
553210,617940,2021-12-26,-7.09,Debit,Outside attack another always body focus feel.
649091,145830,2020-12-01,-1597.62,Credit,Itself world community focus.
205469,397114,2024-07-12,4185.36,Debit,Dream role sure.
